Total Revenue,Total Cost
2180251.08,1757566.08
2516995.74,2175740.54
1914600,1195650
1379158.41,1192171.61
127534,72608.2
36704.22,27223.28
2456304.16,1533939.24
752472.02,565860.04
186004,124616.8
104495.6,59491.88
593171.84,194539.52
11625.25,7788.55
3742432,2254104.8
9339.33,6926.92
97034.7,83878.7
3968855.53,2984585.06
2515273.84,1570765.26
110620.5,70644
6083603.82,4904176.32
898840.88,561317.82
254262.03,176300.37
2182502.4,1314543.36
882436,289408
3629634.4,2186165.66
1594468.4,960364.51
3845527.35,3324149.35
190365.76,62433.28
3643519.95,2937151.2
1729011.44,1079751.66
2145883.68,1340084.52
2386209.84,2062686.64
33831.85,22666.27
1202130.18,709526.79
1247951.82,796961.76
3339404.88,2691994.88
2289351.04,1429678.56
315360.82,186133.71
576954.7,340532.85
447308.29,310154.91
3791095.71,2850909.42
2107304,1269250.6
278668.59,209559.18
18669.33,13846.92
945928.4,558310.2
626070.4,377088.56
895266.96,559085.94
2124.98,1473.42
2484170.4,1496241.06
3036764.22,2625038.62
680729.17,472004.43
230654.45,154531.19
6258779.31,5045390.56
4837839.09,3899927.84
128976.11,96990.22
1182597.36,953327.36
1416528,853189.2
1529790.9,870947.07
2874440.94,2317173.44
57901.98,42945.52
205555.68,67415.04
277134.08,90890.24
2755671.6,1659768.99
365213.76,119777.28
550923.66,444116.16
656945.74,455513.46
299698.72,187159.08
2179580.64,1361127.96
50839.17,37707.08
1412280.48,901904.64
1896136.4,1142062.21
1094596.3,646057.65
81893.46,56783.34
164029.28,53795.84
52527.15,35191.53
206692.2,138477.24
230151.68,159582.72
36282.54,31363.34
2866742.55,2478068.55
1430589.12,893389.68
2618249.34,2263266.14
210992.04,170087.04
1381069.8,786276.54
673274.08,220810.24
529855.59,367391.61
615263.44,426611.76
293051.2,196335.04
206286.34,121755.27
425104.55,284806.61
65393.97,48502.28
216414,130348.35
2820814.4,1699005.16
424535.15,284425.13
2727209.87,2050865.74
1024591.7,583324.91
63546.63,47132.12
143926.53,99795.87
834113.5,474881.05
234830.05,157328.71
1973059.12,1232157.18
417656.66,246511.23
1500266.15,1128202.3
871384.38,556479.84
1906520.91,1648034.11
66345.63,49208.12
323895.99,224583.21
530294.6,301909.58
118245.4,79220.68
22394.02,15527.58
1976581.2,1190514.93
40996.8,27466.56
4653164.01,3499186.02
5019375.97,3774577.94
754531.36,523177.44
3829114.8,3086764.8
494664.36,315900.48
1744515.15,1507993.15
869994.24,543303.36
750523.2,468694.8
4439317.61,3338373.22
2303097.51,1990842.71
258119.36,84654.08
4915794.12,3696684.24
381760.68,225324.54
1036933.68,662202.24
358923.68,224144.52
677607.78,432731.04
1246542,709686.6
282458.88,195851.52
277772.3,186098.66
6352574.62,4777145.24
25200.33,18690.92
330086,198814.15
111028.48,36413.44
73380.45,54425.8
1176849.54,751554.72
437338.56,143431.68
241071.68,79063.04
1233002.4,769998.6
59805.3,44357.2
5543099.52,4468459.52
974400.9,554750.07
1458669.92,910925.88
2741911.81,2061921.62
784362.81,543861.99
806549.7,459188.31
476322.44,330272.76
2669106,1607629.65
395780.14,233599.17
554049.6,181708.8
74153.88,47355.84
3379118.8,2035277.57
130060.45,87136.39
285728.08,198118.32
1276144.72,796940.58
468374.08,153610.24
2288753.25,1978443.25
368847.49,255751.71
3048314.01,2457337.76
10179.03,7549.72
3863628.93,3114587.68
876376.24,547288.86
2118234,1275833.85
377453.12,123791.36
1461563.82,933377.76
2434329.6,1466221.44
337933.89,292116.69
546691.97,379065.63
427594,267028.5
2724193.2,1640809.23
859377.92,281845.76
289824.6,194173.32
1549332.4,882072.52
113234.1,66833.55
343351.6,214419.9
333288.8,223292.96
22998.45,17057.8
669978.78,427859.04
2766332.73,2391272.33
225340.05,150970.71
272202.72,173832.96
383280.96,244769.28
5738462.52,4625947.52
1173011.6,732534.9
205245.12,128173.68
275327.24,207046.48
1496972.8,901641.92
153325.48,106312.92
1234278.8,770795.7
2214765.21,1785388.96
623223.84,204395.52
1271717.81,956333.62
1890794.4,1076475.12
4424320.74,3566578.24
406701.96,351561.16
816400.97,566076.63
1415041.1,835192.05
900527.16,575090.88
369256.14,256035.06
118181.58,81944.82
26329.6,14990.08
286455.65,191916.23
15665.07,11618.68
242297.04,154734.72
3094141.26,2674636.46
383433.54,244866.72
847684.96,278010.88
2416164.03,2088579.63
668137.92,219125.76
97956.36,62556.48
3526892.4,2124283.11
435306.3,291641.46
16616.73,12324.52
2507779.2,1510460.88
375804,251776.8
3166639.6,1907299.19
2462941.44,1538084.16
793410.24,495477.36
540785.3,307882.19
428755.58,297290.82
774459.62,457105.11
659642.83,457383.57
356159.7,238615.74
5532680.16,4460060.16
1363126.59,1178313.39
2595219.2,1563126.88
642806.45,445709.55
251890.4,82611.2
782319.56,542445.24
307601.28,196439.04
5871960.57,4733564.32
302871.3,193418.4
444274.35,297649.77
77106.25,51658.75
512855.75,355604.25
727292.72,454187.58
5290025.32,3978106.64
48783.71,36685.42
46192.83,34260.92
32352.6,19095.3
111900.8,63707.84
24957.75,18511
239240.66,179909.32
4100936,2470035.4
1666446.39,1343372.64
723534.36,462060.48
3414094.8,2056343.97
463572.56,321432.24
1013353.44,332344.32
1059876.22,797028.44
285876.48,93757.44
1122721.44,701129.16
3907260,3149760
1752769.7,997894.31
13884.78,8867.04
566552.7,456715.2
5380910.04,4046452.08
375554.8,226200.47
2340223.83,2022935.43
175754.4,105858.66
495188.07,372382.14
1710326.4,1030146.96
883892.9,503221.67
5408299.05,4359792.8
766545.67,531507.93
27924.69,20711.56
1103982.04,830196.08
4173335.88,3607513.48
6201545.6,4663571.2
373191.2,122393.6
239141.98,165816.42
200397.75,173227.75
2516086,1515464.15
23203.05,15545.31
875865.68,546970.02
586615.04,192389.12
634419.08,374449.74
1041219.84,341483.52
3707018.8,2232775.07
1522574.98,898661.19
1491300.8,880202.4
3906038.15,2937346.3
31572.72,23417.28
762622.63,528787.77
1194735.3,705162.15
725212.74,463132.32
282540.61,195908.19
986361.28,323491.84
2441858.58,1836281.16
1018492.44,821037.44
37413.3,27749.2
203086,136061.2
1134884.1,981016.1
173645.92,56949.76
150614.73,130194.33
62548.36,36917.58
44929.28,28057.92
6785.35,4545.97
638393.03,442649.37
418272.9,246874.95
601193.25,519683.25
1109176.4,668068.21
183808.96,60282.88
1664936.16,1039737.24
359563.6,204708.28
623136.72,397944.96
1498524.5,853146.35
583307.01,404453.79
1328410.6,756296.38
24506.88,15304.32
2535185.68,1583200.02
6430047.54,5183455.04
580058.36,436204.72
279290.7,187115.94
403174.09,279553.11
3677.85,2550.15
59653,33961.9
321046.7,215091.14
1563937.1,890387.33
456479.78,269425.59
15609.93,13493.53
2054748.72,1283171.58
355706.4,116659.2
186953,125252.6
2370061.2,1427511.93
412573.04,286070.16
786816,258048
3496624.32,3022550.72
16374.15,12144.6
469030.92,299530.56
44326.83,32876.92
859597.2,692947.2
895000.7,509545.61
353075.45,236549.39
815289.4,613098.8
912378.72,299228.16
1300286.76,830383.68
711722,405200.6
490137.6,306086.4
512195.36,167982.08
6401358.33,4813830.66
2719081.05,2350427.05
1446136.28,1087496.56
617104.16,202388.48
432869.46,276437.28
720588.12,622890.52
4853645.01,3649948.02
998025.78,637355.04
294800.11,204408.69
42554.13,31562.12
1648863.72,1329198.72
25013.73,18552.52
1481245.7,843309.11
14994.2,10045.64
837573.68,523057.02
87515.4,64909.6
730094.09,506233.11
654110.46,417725.28
527057.44,172856.32
498051.28,311028.42
633956.9,374176.95
367380.2,209158.46
377177.76,240871.68
870621.48,555992.64
3399589.62,2938672.02
385578.7,258325.54
1002212.19,807913.44
909071.64,580547.52
56698.41,42052.84
704349.14,488382.06
801678.08,262922.24
74817.27,55491.48
888884.96,555100.44
1321064.5,779724.75
1065114.6,606395.58
1109386.06,654786.93
610547.36,200238.08
2155505.1,1737617.6
30648.75,21251.25
1358347.02,801729.81
1175628.9,750775.2
386053.2,258643.44
673536.93,467017.47
5326897.8,4294172.8
2171467.83,1877059.43
3657178,2202755.45
1787273.6,1076493.04
91853.16,58658.88
492375.66,314438.88
86843.64,64411.36
263824.44,182930.76
213001.68,136026.24
3172323.2,1910722.48
513264.4,355887.6
200351.8,114065.14
2478181.86,2142189.06
1702083.69,1279969.38
42843.36,31776.64
125220.55,83893.81
4086945.6,2461608.84
360674.49,250084.71
4032002.73,3485342.33
32972.22,24455.28
1820401.68,1136824.02
1679746.2,956320.26
2736800.43,2365744.03
83718.09,62093.16
698816.16,412458.48
3847214.91,3325608.11
56802.35,39385.65
657528.08,388089.24
3005750,1810393.75
122610.8,82145.36
1143281.94,730117.92
1996383.48,1725713.08
448924.45,300765.19
2588877.98,1946839.96
179315.62,124333.98
1448969.28,904867.92
831183.68,272599.04
1266566.58,808849.44
22627,12882.1
1055400.8,635678.62
1010384.76,645247.68
179739.24,114784.32
4268681.55,3441112.8
112797.6,67939.14
768683.58,664465.18
5223866.59,3928355.18
1043494.62,666392.16
42171.6,31278.4
1299829.02,830091.36
2359661.37,1774468.74
513019.21,355717.59
216429.57,187085.97
416542.5,237147.75
746896.7,425226.41
8541,5722.2
546913,322801.5
3228724.17,2790972.57
876120.96,547129.44
985380.8,615361.2
977181.76,320481.28
110152.9,65014.95
1258022.1,803392.8
541196.7,308116.41
875711.6,527449.99
712833.44,233784.32
2260089.14,1699590.28
1175434.05,947552.8
879157.6,288332.8
99559.2,62173.8
2777998.39,2089058.78
1376955.8,783934.34
194599.13,134931.27
71178.57,52792.68
54869.73,40696.52
1101554.79,952205.59
66235.4,37709.42
388162.56,127303.68
2518880.28,2030545.28
531975.04,174469.12
1106458.92,653059.26
379420.16,124436.48
280252.17,194321.43
2240847.84,1399388.76
676152.29,468830.91
1758918.21,1417916.96
1507185.24,962512.32
6451478.58,4851521.16
1832375.6,1043215.88
1672339.28,1044360.42
5552216.46,4475808.96
306748.96,100602.88
904668.6,515049.78
36608.8,12006.4
1977398.43,1709302.03
2372358.5,1784017
38091.39,28644.78
1429064.28,912623.04
2391243.12,1927653.12
3036342.33,2624673.93
11158.68,8276.32
3778446.84,3266163.64
122323.64,72198.42
3821901.51,3303726.71
477422.82,304889.76
209634.1,140448.22
576301.74,498166.54
211057.6,141401.92
127748.32,41896.96
163765.78,96658.59
178696,111594
411771.1,275873.62
5840.58,4331.92
1073707.68,670520.52
38336.97,28434.28
771626.08,253066.24
2875180.35,2485362.35
1883594.9,1072376.27
1063938.36,627962.58
3280537.43,2466968.86
551536.16,180884.48
187673.4,119851.2
1857159.78,1605365.38
1149690.3,734210.4
277622,167214.55
2420382.93,2092226.53
487584.8,304492.2
105894.39,91537.19
2269694.48,1417403.22
74556.03,55297.72
1210537.76,755969.64
1277094.6,815572.8
2163451.92,1870130.32
30816.99,22856.76
897407.36,294318.08
3149588.8,1897029.32
710870.22,453972.96
331580.6,222148.52
3219864.48,2783314.08
168935.91,117136.89
26086.68,19348.32
40641.48,30143.52
5414159.94,4364517.44
5384855.49,4340894.24
1238363.28,773346.42
58927.33,40859.07
608798.88,199664.64
122940,40320
2683096.4,1616056.21
286951.5,163368.45
3150893.05,2369476.1
1517639.6,947751.9
859972.4,517970.11
431423.2,269419.8
688980.18,555407.68
3516836.8,2118226.52
1574222.1,896242.83
2919478.8,2523654.8
92497.62,68604.88
1826381.91,1373441.82
3719260.4,2240148.31
113690.2,76168.84
4294078.74,3461586.24
435212.25,301767.75
804386.66,557746.14
2234952.72,1801662.72
1636855.36,1022201.04
232852.4,132568.52
4657841.9,3502703.8
2334210.8,1405918.87
720846.74,425461.47
446736.18,309758.22
425322.92,294910.68
2233650.3,1800612.8
548326.57,380199.03
1592282.4,959047.86
4158569.73,3594749.33
1964700.57,1583804.32
1994502.64,1245548.46
199529,113596.7
4170673.07,3136352.14
1450320.84,856015.02
361170.4,118451.2
225819.99,156579.21
1489452.08,879111.24
5165397.72,4163982.72
3714451.2,2237251.68
661281.72,422304.96
595794.56,195399.68
592620.72,378456.96
1340167.94,791000.07
204877.2,116641.56
2272757.84,1419316.26
122563.35,82113.57
754204.44,522950.76
3400433.4,2939401.4
2251205.04,1945985.84
1020784.48,334781.44
1376725.04,859752.06
547016.4,440966.4
578.46,429.04
6329185.17,4759556.34
119004.6,79729.32
220547.6,147759.92
5609458.38,4218320.76
1263972.72,807192.96
480981.05,333502.95
44737.35,33181.4
616885.6,202316.8
461969.55,399335.55
172170.9,98021.07
720810.88,236400.64
338128.7,226535.54
490392.12,313172.16
292433.28,95907.84
2262174.18,1955467.78
1255743.06,741170.43
2047743.5,1165830.05
4487433.05,3374556.1
700047.68,229591.04
37618.56,27901.44
2797130.7,2417894.7
77121.78,57200.72
769003.2,491097.6
8960.96,2938.88
3738497.2,2251734.83
1114633.38,963510.98
718734.56,235719.68
704766.4,424487.96
435390.48,376360.08
786549.9,502303.2
300358.5,201230.7
2630310.72,1977997.44
766954.32,531791.28
172239.08,101659.74
4054362.9,3504670.9
997769.85,862491.85
5961636.67,4483159.34
900172.58,531303.99
1156107.1,869394.2
105054.3,70383.06
235019.85,157455.87
220262.9,147569.18
5348833.08,4022330.16
2244677.04,1401780.06
1867814.65,1404599.3
1842273.09,1485111.84
2500666.34,1880504.68
3241838,1952591.95
1596026.3,908656.49
1459180.48,911244.72
1087237.52,678969.78
1431894.66,1237757.86
3358289.97,2707218.72
408734.3,273839.06
742454.28,474143.04
19042.53,14123.72
32893.28,10787.84
1053462.28,621779.34
134956.56,79654.68
708517.37,491272.23
3587752.56,3101323.76
2403929.22,2078003.62
1159760.58,740641.44
1310662.2,837009.6
555033.12,182031.36
41600.57,28845.03
229877.13,185310.88
3111989.6,1874382.94
583336.64,191313.92
312268.45,209209.99
685104.82,404365.71
1045153.92,342773.76
3069364.11,2308166.22
754286.17,523007.43
792347.94,506005.92
58838,39419.6
1244747.64,794915.52
178554.35,119625.77
73744.32,54695.68
815338.08,267402.24
875226.24,705546.24
1130732.9,643753.67
645094.89,447296.31
289079.01,200441.79
773574.45,536381.55
1501160.64,886021.92
206795.6,124555.09
2017477.98,1743947.58
5233222.37,3935390.74
276932.7,176853.6
8910.15,6608.6
308757.15,206857.53
192004.96,62970.88
333241.35,223261.17
220784.85,147918.87
614287.08,392293.44
2865846,1726128.15
55658.13,38592.27
562138.94,389776.26
1771583.77,1332233.54
1550360.9,882658.07
75582.33,56058.92
453552.64,267697.92
3246443.55,2806289.55
10024.05,7538.1
945397.2,538237.56
5315827.23,4285248.48
365251.37,253258.23
86787.66,64369.84
51109.74,37907.76
2003182.16,1250968.74
3623076.4,2182215.71
181504.08,113347.62
1546996.8,966085.2
4759693.89,3836932.64
2905047.81,2341846.56
1965257.8,1118868.94
135181.42,93732.18
203370.08,66698.24
5548645.81,4172589.62
174398.94,111373.92
70656.09,52405.16
4438647.36,3578127.36
1308820.56,817346.34
122015.52,72016.56
1877835.3,1069097.19
4874958.06,3929850.56
163057.88,122619.76
180879.4,121183.48
1064728.35,858309.6
1889148.8,1075538.24
425436.7,285029.14
602788.48,197693.44
261786.42,211033.92
590335.79,409327.41
1686634.96,1053287.94
310675.76,194014.14
114774.7,67742.85
3022800.8,1820663.62
1744130.3,992975.69
1589628.56,992708.34
1228628.5,725166.75
734554.7,418199.81
1524423.7,899752.35
278009.55,186257.61
809109.12,265359.36
1056834.45,913548.45
1268551.9,722217.37
257368.8,172428.96
2904301.42,2184038.84
986798.4,323635.2
1099867.23,950746.83
36512.22,21550.41
2677775.52,2158635.52
1290521.64,824147.52
690882.24,441208.32
52322.64,38807.36
414691.2,236093.76
2667357.2,1606576.33
67567.86,50114.64
1748923.28,1092186.42
860038.32,537085.98
1109561.76,708583.68
1547507.36,966404.04
6200209.06,4662566.12
2269466.85,1829485.6
3184127.6,1917832.39
58788.33,43602.92
5480482.27,4121330.54
4998036.75,4029068
222924.82,131575.71
503930.26,297432.03
2280671.52,1424258.28
11690.49,8670.76
2141513.64,1851166.44
351873.04,207684.12
1396291.6,794942.68
88914.9,65947.6
889140.24,555259.86
707209.69,490365.51
1806361.28,1128055.92
3298757.91,2851511.11
93998.45,62975.99
71757.03,53221.72
1051332.7,598549.21
220767.98,130302.69
480654.13,333276.27
1987101.9,1717689.9
4040758.05,3257376.8
269705.8,180694.36
217288.4,130875.01
3356051.94,2523755.88
873520.2,515573.1
3832370.85,3089389.6
54093,36240.6
601165.2,383913.6
418509,280387.8
3212982.8,1935212.17
797494.72,498028.08
1043910.56,616141.68
78951.18,54743.22
50251.38,37271.12
1176823.47,884972.94
1362506.64,804184.92
1143279.26,674791.53
1356047.36,846839.04
1033103.6,622248.79
1121887.8,638717.94
285891.54,198231.66
199094.28,138048.12
161721.34,121614.68
293106.18,187182.24
2936305.89,2367044.64
906315.6,545883.09
464312.73,374296.48
2377036.39,1787534.78
2521332.4,1518624.11
1961349.5,1116643.85
6071901.22,4566078.44
269183.85,180344.67
122563.35,82113.57
56533.26,48868.46
284353.86,245801.06
546694.14,349127.52
12858.95,8615.09
6136723.41,4614824.82
121707.4,71834.7
1096070.22,947464.62
1748312.16,1511275.36
1331862.11,1001562.22
2074951.2,1249764.18
74938.56,55581.44
1039471.36,340910.08
184058.55,123313.41
5115905.76,4124085.76
48488.01,35963.24
431423.2,269419.8
64127.28,55432.88
2373996,1429881.9
6285747.62,4726891.24
922819.4,544670.7
4092485.48,3077554.96
304126.24,99742.72
283323.95,189818.09
3376495.6,2033697.59
4750731.43,3572556.86
48758.58,36163.92
51821.84,32362.26
929845.56,803776.76
5625496.86,4230381.72
2060364.88,1286678.82
3242712.4,1953118.61
3169604.61,2383547.22
254569.25,170553.35
2899510.4,1746404.56
446296.5,285012
31032.3,20790.66
2179228.47,1638782.94
1588096.88,991751.82
520260.64,324897.96
808660.94,477291.57
1526294,868956.2
1436780.5,1080461
3321.5,2225.3
35827.2,26572.8
